key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-614562085,Inferring extinction year using a Bayesian approach,2020,8,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",11,8,964-973,"Kodikara, S and Demirhan, H and Wang, Y and Solow, A and Stone, L",,English,,"[""RMIT Univ, Sch Sci, Math Sci, Melbourne, Vic, Australia"", ""Woods Hole Oceanog Inst, Woods Hole, MA 02543 USA"", ""Tel Aviv Univ, Fac Life Sci, Sch Zool, Biomath Unit, Tel Aviv, Israel""]","Species sighting records are combined with statistical models to infer whether an endangered species might have become extinct, or instead has just gone unobserved for a lengthy period of time. The challenging part of developing these models lies in dealing with uncertain sightings. We propose a Bayesian hierarchical approach to infer the extinction time of a species based on historical sighting records which may be either certain or uncertain. The posterior distribution for extinction time is evaluated using the likelihood of sighting data and non-informative priors for model parameters. All the models discussed in this paper are implemented in JAGS, a program for analysing Bayesian models using Markov Chain Monte Carlo (MCMC) simulation. A general methodology is presented and then applied to the sighting record of the ivory-billed woodpecker (IBW)Campephilus principalis. It was found that the IBW most likely went extinct between 1940 and 1945, a little after the date of the last certain sighting. The methods developed were also applied to other species sighting records as well as some artificial sighting records. Through the results, it was found that the inferred time of extinction is significantly influenced by the last certain sighting if the sighting record consists of only certain sightings. In the presence of uncertain sightings, the inferred extinction time is influenced by either the last certain sighting or the time when the uncertain sighting rate drops.","Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  38 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1111/2041-210X.13408,Bayesian modelling;extinction probability;highest posterior density interval;Markov Chain Monte Carlo;sighting record;uncertain sightings;CONFIDENCE-INTERVALS;UNCERTAIN SIGHTINGS;INFERENCE;RECORDS,,
rayyan-614562086,Assessing species richness trends: Declines of bees and bumblebees in the Netherlands since 1945,2019,12,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,9,23,13056-13068,"Van Dooren, TJM",,English,,"[""Sorbonne Univ, CNRS, UMR 7618, IEES, Case 237,4 Pl Jussieu, F-75005 Paris, France"", ""Nat Biodivers Ctr, Leiden, Netherlands""]","Estimating and predicting temporal trends in species richness is of general importance, but notably difficult because detection probabilities of species are imperfect and many datasets were collected in an opportunistic manner. We need to improve our capabilities to assess richness trends using datasets collected in unstandardized procedures with potential collection bias. Two methods are proposed and applied to estimate richness change, which both incorporate models for sampling effects and detection probability: (a) nonlinear species accumulation curves with an error variance model and (b) Pradel capture-recapture models. The methods are used to assess nationwide temporal trends (1945-2018) in the species richness of wild bees in the Netherlands. Previously, a decelerating decline in wild bee species richness was inferred for part of this dataset. Among the species accumulation curves, those with nonconstant changes in species richness are preferred. However, when analyzing data subsets, constant changes became selected for non-Bombus bees (for samples in collections) and bumblebees (for spatial grid cells sampled in three periods). Smaller richness declines are predicted for non-Bombus bees than bumblebees. However, when relative losses are calculated from confidence intervals limits, they overlap and touch zero loss. Capture-recapture analysis applied to species encounter histories infers a constant colonization rate per year and constant local species survival for bumblebees and other bees. This approach predicts a 6% reduction in non-Bombus species richness from 1945 to 2018 and a significant 19% reduction for bumblebees. Statistical modeling to detect species richness time trends should be systematically complemented with model checking and simulations to interpret the results. Data inspection, assessing model selection bias, and comparisons of trends in data subsets were essential model checking strategies in this analysis. Opportunistic data will not satisfy the assumptions of most models and this should be kept in mind throughout.","Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  70 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not statistical method",10.1002/ece3.5717,nonlinear generalized linear model;pollinator trends;Pradel model;sampling heterogeneity;species richness;BIODIVERSITY CHANGE;POLLINATORS;RECAPTURE;ESTIMATORS;ABUNDANCE;EXTRAPOLATION;RAREFACTION;DIVERSITY;COMMUNITIES;INFORMATION;Netherlands,,
rayyan-614562087,Estimating density from presence/absence data in clustered populations,2020,3,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",11,3,390-402,"Ekström, M and Sandring, S and Grafström, A and Esseen, PA and Jonsson, BG and Ståhl, G",,English,,"[""Umea Univ, Dept Stat, Umea, Sweden"", ""Swedish Univ Agr Sci, Dept Forest Resource Management, Umea, Sweden"", ""Umea Univ, Dept Ecol & Environm Sci, Umea, Sweden"", ""Mid Sweden Univ, Dept Nat Sci, Sundsvall, Sweden""]","Inventories of plant populations are fundamental in ecological research and monitoring, but such surveys are often prone to field assessment errors. Presence/absence (P/A) sampling may have advantages over plant cover assessments for reducing such errors. However, the linking between P/A data and plant density depends on model assumptions for plant spatial distributions. Previous studies have shown, for example, how that plant density can be estimated under Poisson model assumptions on the plant locations. In this study, new methods are developed and evaluated for linking P/A data with plant density assuming that plants occur in clustered spatial patterns.        New theory was derived for estimating plant density under Neyman-Scott-type cluster models such as the Matern and Thomas cluster processes. Suggested estimators, corresponding confidence intervals and a proposed goodness-of-fit test were evaluated in a Monte Carlo simulation study assuming a Matern cluster process. Furthermore, the estimators were applied to plant data from environmental monitoring in Sweden to demonstrate their empirical application.        The simulation study showed that our methods work well for large enough sample sizes. The judgment of what is' large enough' is often difficult, but simulations indicate that a sample size is large enough when the sampling distributions of the parameter estimators are symmetric or mildly skewed. Bootstrap may be used to check whether this is true. The empirical results suggest that the derived methodology may be useful for estimating density of plants such as Leucanthemum vulgare and Scorzonera humilis.        By developing estimators of plant density from P/A data under realistic model assumptions about plants' spatial distributions, P/A sampling will become a more useful tool for inventories of plant populations. Our new theory is an important step in this direction.","Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  49 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.13347,independent cluster process;intensity;Matern cluster process;plant monitoring;sample plots;spatial models;Thomas cluster process;vegetation survey;PARAMETER-ESTIMATION;SPATIAL STRUCTURE;VEGETATION;ABUNDANCE;EXPERIENCES,,
rayyan-614562088,Incidence-data-based species richness estimation via a Beta-Binomial model,2022,11,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",13,11,2546-2558,"Chiu, CH",,English,,"Natl Taiwan Univ, Dept Agron, Taipei, Taiwan","Individual-based abundance data and sample-based incidence data are the two most widely used survey data formats to assess the species diversity in a target area, where the sample-based incidence data are more available and efficient for estimating species richness. For species individual with spatial aggregation, individual-unit-based random sampling scheme is difficult to implement, and quadrat-unit-based sampling scheme is more available to implement and more likely to fit the model assumption of random sampling. In addition, sample-based incidence data, without recording the number of individuals of a species and only recording the binary presence or absence of a species in the sampled unit, could considerably reduce the survey loading in the field. In this study, according to sample-based incidence data and based on a beta-binomial model assumption, instead of using the maximum likelihood method, I used the moment method to derive the richness estimator. The proposed richness estimation method provides a lower bound estimator of species richness for beta-binomial models, in which the new method only uses the number of singletons, doubletons and tripletons in the sample to estimate undetected richness. I evaluated the proposed estimator using simulated datasets generated from various species abundance models. For highly heterogeneous communities, the simulation results indicate that the proposed estimator could provide a more stable, less biased estimate and a more accurate 95% confidence interval of true richness compared to other traditional parametric-based estimators. I also applied the proposed approach to real datasets for assessment and comparison with traditional estimators. The newly proposed richness estimator provides different information and conclusions from other estimators.","Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  27 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.13979,"beta-binomial model;doubletons;sample-based incidence data;singletons;tripletons;CAPTURE PROBABILITIES VARY;NONPARAMETRIC-ESTIMATION;CLOSED POPULATION;ESTIMATING SIZE;NUMBER;Models, Statistical",,
rayyan-614562089,cameratrapR: An R package for estimating animal density using camera trapping data,2022,7,,ECOLOGICAL INFORMATICS,"[""1574-9541"", ""1878-0512     J9  - ECOL INFORM     JI  - Ecol. Inform.""]",69,,,"Li, XH and Tian, HD and Piao, ZJ and Wang, GM and Xiao, ZS and Sun, YH and Gao, EH and Holyoak, M",,English,,"[""Chinese Acad Sci, Inst Zool, Key Lab Anim Ecol & Conservat Biol, Beijing 100101, Peoples R China"", ""Univ Chinese Acad Sci, Yuquan Rd, Beijing 100049, Peoples R China"", ""Canc Registry Norway, Ullernchausseen 64, N-0379 Oslo, Norway"", ""Changbai Mt Acad Sci, Yanbian 133613, Peoples R China"", ""Mississippi State Univ, Dept Wildlife Fisheries & Aquaculture, Mississippi State, MS 39762 USA"", ""Natl Forestry & Grassland Adm, Acad Inventory & Planning, Beijing 100714, Peoples R China"", ""Univ Calif Davis, Dept Environm Sci & Policy, 1 Shields Ave, Davis, CA 95616 USA""]","1. Camera trapping plays an important role in wildlife surveys, and provides valuable information for estimation of population density. While mark-recapture techniques can estimate population density for species that can be individually recognized or marked, there are no robust methods to estimate density of species that cannot be individually identified. 2. We developed a new approach to estimate population density based on the simulation of individual movement within the camera grid. Simulated animals followed a correlated random walk with the movement parameters of segment length, angular deflection, movement distance and home-range size derived from empirical movement paths. Movement was simulated under a series of population densities. We used the Random Forest algorithm to determine the population density with the highest likelihood of matching the camera trap data. We developed an R package, cameratrapR, to conduct simulations and estimate population density. 3. Compared with line transect surveys and the random encounter model, cameratrapR provides more reliable estimates of wildlife density with narrower confidence intervals. Functions are provided to visualize movement paths, derive movement parameters, and plot camera trapping results. 4. The package allows researchers to estimate population sizes/densities of animals that cannot be individually identified and cameras are deployed in a grid pattern.","Times Cited in Web of Science Core Collection:  2     Total Times Cited:  5     Cited Reference Count:  40 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1016/j.ecoinf.2022.101597,Camera trapping;Correlated random walk;Footprint chain;Movement pattern;Population density;R;N-MIXTURE MODELS;CHANGBAI MOUNTAIN;OCCUPANCY;CHINA;INFERENCE;RICHNESS;PATTERNS;TRAPS;RATES;Animal Shells;Animals,,
rayyan-614562090,Multi-decade tree mortality in temperate old-growth forests of Europe and North America: Non-equilibrial dynamics and species-individualistic response to disturbance,2021,6,,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"[""1466-822X"", ""1466-8238     J9  - GLOBAL ECOL BIOGEOGR     JI  - Glob. Ecol. Biogeogr.""]",30,6,1311-1333,"Woods, KD and Nagel, TA and Brzeziecki, B and Cowell, CM and Firm, D and Jaloviar, P and Kucbel, S and Lin, YC and Maciejewski, Z and Szwagrzyk, J and Vencurik, J",,English,,"[""Bennington Coll, Nat Sci, Bennington, VT 05201 USA"", ""Univ Ljubljana, Biotech Fac, Dept Forestry & Renewable Forest Resources, Ljubljana, Slovenia"", ""Warsaw Univ Life Sci, Inst Forest Sci, Dept Silviculture, Warsaw, Poland"", ""Univ Missouri, Dept Geog, Columbia, MO USA"", ""New Zealand Forest Res Inst Scion, Rotorua, New Zealand"", ""Tech Univ Zvolen, Fac Forestry, Dept Silviculture, Zvolen, Slovakia"", ""Tunghai Univ, Dept Life Sci, Taichung, Taiwan"", ""Roztoczanski Natl Pk, Roztocze Base Stn Integrated Monitoring Nat Envir, Zwierzyniec, Poland"", ""Agr Univ, Dept Forest Biodivers, Krakow, Poland""]","Aim Old-growth, mesic temperate forests are often assumed to be structured by gap-phase processes, resulting in quasi-equilibrial long-term dynamics. This assumption influences management focused on simulation of natural disturbance dynamics and is embedded in most models of forest successional dynamics. We use multi-decade monitoring of permanent plots in old-growth forests to assess demographic assumptions directly with respect to tree mortality rates.        Location Sixteen sites in mesic, temperate old-growth forests in eastern North America and Europe with multi-decade monitoring.        Time period Variable across sites, spanning c. 20-78 years from 1936 to 2014.        Major taxa studied Tree species of late-successional, cool-temperate forests of Europe and eastern North America.        Methods We calculated and compared the annualized mortality rates (m), with confidence intervals, by species, size class and measurement interval, for tree species of sufficient abundance.        Results Retrospective analysis shows dynamic and diverse demographic properties across populations and sites. Stand-scale mortality rates of 0.7-2.5%/year average higher than previous estimates for old-growth temperate forests. Variations among species, over time and among size classes, suggest that gap-phase models are inadequate to explain stand dynamics, implying instead that rare disturbance events of moderate severity have long-lasting effects in old-growth forests and that indirect anthropogenic influences affect old-growth, unlogged forests.        Main conclusions Multi-decade baseline data, essential for understanding community assembly and long-term dynamics in these ""slow systems,"" are rare and poorly integrated. Our analysis demonstrates the value of the few long-term, ""legacy"" data sets. Results suggest that differences in life history interact with complex disturbance histories, resulting in non-equilibrial dynamics in old-growth temperate tree communities, and that changes in disturbance patterns through anthropogenic climate change might, therefore, be an important driver of ecosystem change.","Times Cited in Web of Science Core Collection:  5     Total Times Cited:  5     Cited Reference Count:  108 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1111/geb.13291,long&#8208;term studies;old&#8208;growth forest;permanent plots;temperate forest;tree mortality rates;North America;Europe;Trees,,
rayyan-614562091,Estimating encounter location distributions from animal tracking data,2021,7,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",12,7,1158-1173,"Noonan, MJ and Martinez-Garcia, R and Davis, GH and Crofoot, MC and Kays, R and Hirsch, B and Caillaud, D and Payne, E and Sih, A and Sinn, DL and Spiegel, O and Fagan, WF and Fleming, CH and Calabrese, JM",,English,,"[""Univ British Columbia, Irving K Barber Fac Sci, Dept Biol, Kelowna, BC, Canada"", ""Natl Zool Pk, Smithsonian Conservat Biol Inst, Front Royal, VA 22630 USA"", ""Univ Estadual Paulista, ICTP South Amer Inst Fundamental Res, Sao Paulo, Brazil"", ""Univ Estadual Paulista, Inst Fis Teor, Sao Paulo, Brazil"", ""Univ Calif Davis, Dept Anthropol, Davis, CA 95616 USA"", ""Smithsonian Trop Res Inst, Panama City, Panama"", ""Max Planck Inst Anim Behav, Dept Ecol Anim Soc, Constance, Germany"", ""Univ Konstanz, Dept Biol, Constance, Germany"", ""Univ Konstanz, Ctr Adv Study Collect Behav, Constance, Germany"", ""North Carolina Museum Nat Sci, Raleigh, NC USA"", ""North Carolina State Univ, Raleigh, NC USA"", ""James Cook Univ, Coll Sci & Engn, Townsville, Qld, Australia"", ""Univ Calif Davis, Dept Environm Sci & Policy, Davis, CA 95616 USA"", ""Tel Aviv Univ, Fac Life Sci, Sch Zool, Tel Aviv, Israel"", ""Univ Maryland, Dept Biol, College Pk, MD 20742 USA"", ""Ctr Adv Syst Understanding CASUS, Gorlitz, Germany"", ""Helmholtz Zentrum Dresden Rossendorf HZDR, Dresden, Germany"", ""UFZ Helmholtz Ctr Environm Res, Dept Ecol Modelling, Leipzig, Germany""]","Ecologists have long been interested in linking individual behaviour with higher level processes. For motile species, this 'upscaling' is governed by how well any given movement strategy maximizes encounters with positive factors and minimizes encounters with negative factors. Despite the importance of encounter events for a broad range of ecological processes, encounter theory has not kept pace with developments in animal tracking or movement modelling. Furthermore, existing work has focused primarily on the relationship between animal movement and encounter rates while the relationship between individual movement and the spatial locations of encounter events in the environment has remained conspicuously understudied.        Here, we bridge this gap by introducing a method for describing the long-term encounter location probabilities for movement within home ranges, termed the conditional distribution of encounters (CDE). We then derive this distribution, as well as confidence intervals, implement its statistical estimator into open-source software and demonstrate the broad ecological relevance of this distribution.        We first use simulated data to show how our estimator provides asymptotically consistent estimates. We then demonstrate the general utility of this method for three simulation-based scenarios that occur routinely in biological systems: (a) a population of individuals with home ranges that overlap with neighbours; (b) a pair of individuals with a hard territorial border between their home ranges; and (c) a predator with a large home range that encompassed the home ranges of multiple prey individuals. Using GPS data from white-faced capuchins Cebus capucinus, tracked on Barro Colorado Island, Panama, and sleepy lizards Tiliqua rugosa, tracked in Bundey, South Australia, we then show how the CDE can be used to estimate the locations of territorial borders, identify key resources, quantify the potential for competitive or predatory interactions and/or identify any changes in behaviour that directly result from location-specific encounter probability.        The CDE enables researchers to better understand the dynamics of populations of interacting individuals. Notably, the general estimation framework developed in this work builds straightforwardly off of home range estimation and requires no specialized data collection protocols. This method is now openly available via the ctmm R package.","Times Cited in Web of Science Core Collection:  11     Total Times Cited:  11     Cited Reference Count:  141 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not statistical method",10.1111/2041-210X.13597,animal movement;Cebus capucinus;contact;home range;interactions;Tiliqua rugosa;HOME-RANGE OVERLAP;TERRITORIAL BEHAVIOR;CEBUS-CAPUCINUS;SLEEPY LIZARD;SPATIAL-ORGANIZATION;CAPUCHIN MONKEYS;DECISION-MAKING;ROAD MORTALITY;MOVEMENT;PATTERNS;Animal Shells;Animals,,
rayyan-614562092,A spatial capture-recapture model to estimate call rate and population density from passive acoustic surveys,2021,3,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",12,3,432-442,"Stevenson, B and van Dam-Bates, P and Young, CKY and Measey, J",,English,,"[""Univ Auckland, Dept Stat, Auckland, New Zealand"", ""Univ St Andrews, Sch Math & Stat, St Andrews, Fife, Scotland"", ""Minist Business Innovat & Employment, Auckland, New Zealand"", ""Stellenbosch Univ, Dept Bot & Zool, Ctr Invas Biol, Stellenbosch, South Africa""]","Spatial capture-recapture (SCR) models are commonly used to estimate animal population density from detections and subsequent redetections of individuals across space. In particular, acoustic SCR models deal with detections of animal vocalisations across an array of acoustic detectors. Previously published acoustic SCR methods either estimate call density (calls per unit space per unit time) rather than animal density itself, require an independently estimated call rate to estimate animal density, or discard data from all but one detected call from each individual.        In this manuscript, we develop a new spatial capture-recapture model that estimates both call rate and animal density from the acoustic survey alone, without requiring an independently estimated call rate. Our approach therefore alleviates the need for the additional fieldwork of physically locating and monitoring individual animals. We illustrate our method and compare it to an existing approach using a simulation study and an application to data collected on an acoustic survey of the visually cryptic Cape peninsula moss frog Arthroleptella lightfooti.        In the context of our acoustic survey, our calling animal density estimator has low bias, good precision and confidence intervals with appropriate coverage, yielding results that are consistent with previous studies of the same species.        Our method can obtain accurate and precise estimates of animal density while eliminating the fieldwork burden associated with separately estimating call rate. We discuss how the development of our model's likelihood reveals a clear path to further extensions, which may incorporate features such as animal movement processes and uncertain individual identification.","Times Cited in Web of Science Core Collection:  13     Total Times Cited:  15     Cited Reference Count:  42 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: included in survey",10.1111/2041-210X.13522,animal density;anurans;automated recording systems;call density;detection function;passive acoustic monitoring;INFERENCE;Population Density;Acoustics,,
rayyan-614562093,Consequences of ignoring group association in spatial capture-recapture analysis,2020,,,WILDLIFE BIOLOGY,"[""0909-6396"", ""1903-220X     J9  - WILDLIFE BIOL     JI  - Wildlife Biol.""]",2020,1,,"Bischof, R and Dupont, P and Milleret, C and Chipperfield, J and Royle, JA",,English,,"[""Norwegian Univ Life Sci, Fac Environm Sci & Nat Resource Management, NO-1432 As, Norway"", ""Norwegian Inst Nat, Res, Bergen, Norway"", ""USGS Patuxent Wildlife Res Ctr, Laurel, MD USA""]","Many models in population ecology, including spatial capture-recapture (SCR) models, assume that individuals are distributed and detected independently of one another. In reality, this is rarely the case - both antagonistic and gregarious relationships lead to non-independent spatial configurations, with territorial exclusion at one end of the spectrum and group-living at the other. Previous simulation studies suggest that grouping has limited impact on the outcome of SCR analyses. However, group associations entail not only spatial clustering of activity centers but also coordinated space use by group members, potentially impacting both ecological and observation processes underlying SCR analysis. We simulated SCR scenarios with different strengths of aggregation (clustering of individuals into groups with shared activity centers) and cohesion (synchronization of detection patterns of members of a group). We then fit SCR models to the simulated data sets and evaluated the effect of aggregation and cohesion on parameter estimates. Low to moderate aggregation and cohesion did not impact the bias and precision of estimates of density and the scale parameter of the detection function. However, non-independence between individuals led to high levels of overdispersion. Overdispersion strongly decreased the coverage of confidence intervals around parameter estimates, thereby increasing the probability of erroneous predictions. Our results indicate that SCR models are robust to moderate levels of aggregation and cohesion. Nonetheless, spatial dependence between individuals can lead to false inference. We recommend that practitioners 1) test for the presence of overdispersion in SCR data caused by aggregation and cohesion, and, if necessary, 2) correct their variance estimates using the overdispersion factor (c) over cap. Approaches for doing both are described in this paper. We also urge the development of SCR models that incorporate spatial associations between individuals not only to account for overdispersion but also to obtain quantitative information about social aspects of study populations.","Times Cited in Web of Science Core Collection:  28     Total Times Cited:  28     Cited Reference Count:  38 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.2981/wlb.00649     WE  - Science Citation Index Expanded (SCI-EXPANDED),aggregation;cohesion;coverage probability;grouping;overdispersion;population density;spatial capture-recapture;POPULATION;SURVIVAL;MODEL;HYPOTHESES;TESTS,,
rayyan-614562094,Estimating snow leopard and prey populations at large spatial scales,2021,10,,ECOLOGICAL SOLUTIONS AND EVIDENCE,2688-8319     J9  - ECOL SOLUT EVID     JI  - Ecol. Solut. Evid.,2,4,,"Suryawanshi, K and Reddy, A and Sharma, M and Khanyari, M and Bijoor, A and Rathore, D and Jaggi, H and Khara, A and Malgaonkar, A and Ghoshal, A and Patel, J and Mishra, C",,English,,"[""Nat Conservat Fdn, Mysuru, India"", ""Snow Leopard Trust, Seattle, WA USA"", ""Univ Oxford, Interdisciplinary Ctr Conservat Sci, Oxford, England"", ""Univ Bristol, Sch Biol Sci, Bristol, Avon, England"", ""Wissenschaftskolleg Berlin, Berlin, Germany""]","Effective management of charismatic large carnivores requires robust monitoring of their population at local, regional and global scales. While enormous progress has been made to estimate carnivore populations at local scales, estimates at regional and global scales remain elusive. In the first systematic effort at a large regional scale, we estimated the population of the elusive snow leopard Panthera uncia over an area of 26,112 km(2) in the Indian state of Himachal Pradesh. We stratified the entire snow leopard habitat in Himachal Pradesh based on an occupancy survey. Subsequently, we conducted camera trapping surveys at 10 sites distributed proportionately, that is with similar coverage probability across the three strata. We conducted simulations to understand how unidentified captures could affect our model estimate. We also assessed populations of the primary wild ungulate prey of snow leopards - blue sheep Pseudois nayaur and Siberian ibex Capra sibirica. Our results yielded a mean estimated density of 0.19 (95% confidence interval [CI]: 0.12-0.31) snow leopards per 100 km(2) and population size of 51 (95% CI: 34-73) snow leopards in Himachal Pradesh. The density estimates for individual sites ranged from 0.08 to 0.37 snow leopards per 100 km(2). Simulations showed that unidentified snow leopard captures did not seem to affect the accuracy of our model estimate but could have affected the precision. Wild ungulate prey density ranged from 0.11 to 1.09 per km(2). Snow leopard density showed a positive linear relationship with prey density (slope = 0.25, SE = 0.08, P = 0.01, R-2 = 0.51). Our study shows the earlier opinion-based estimate for Himachal Pradesh to have been significantly positively biased. Using occupancy surveys to stratify large areas in order to design camera trap surveys addresses one of the common spatial sampling biases, that is limited sampling of only prime snow leopard habitats. Our work validates two-step approach recommended in the ongoing initiative of the 12 snow leopard range countries for Population Assessment of World's Snow leopards (PAWS program), and cautions against the use of opinion-based estimates for assessing the status of species of critical conservation importance.","Times Cited in Web of Science Core Collection:  8     Total Times Cited:  8     Cited Reference Count:  43 | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: not a simulation study",10.1002/2688-8319.12115     WE  - Emerging Sources Citation Index (ESCI),camera trap;density estimation;India;Panthera uncia;population size;Spatially Explicit Capture-Recapture;ungulate prey density;PANTHERA-UNCIA;ABUNDANCE,,
rayyan-614562095,Phylogenetic multilevel meta-analysis: A simulation study on the importance of modelling the phylogeny,2022,2,,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",13,2,383-395,"Cinar, O and Nakagawa, S and Viechtbauer, W",,English,,"[""Maastricht Univ, Dept Psychiat & Neuropsychol, Sch Mental Hlth & Neurosci, Fac Hlth Med & Life Sci, Maastricht, Netherlands"", ""Univ New South Wales, Evolut & Ecol Ctr, BEES, Sydney, NSW, Australia"", ""Univ New South Wales, Sch Biol Earth & Environm Sci, BEES, Sydney, NSW, Australia""]","Meta-analyses in ecology and evolution require special attention due to certain study characteristics in these fields. First, the primary articles in these fields usually report results that are observed from studies conducted with different species, and the phylogeny among the species violates the independence assumption. Second, articles frequently allow the computation of multiple effect sizes which cannot be accounted for by conventional meta-analytic models. While both issues can be dealt with by utilizing a multilevel model that accounts for phylogeny, the performance of such a model has not been examined extensively. In this article, we investigate the performance of this model in comparison with some simpler models. We conducted an extensive simulation study where data with different hierarchical structures (in terms of study and species levels) were generated and then various models were fitted to examine their performance. The models we used include the conventional random effects and multilevel random-effects models along with more complex multilevel models that account for species-level variance with different variance components. Furthermore, we present an illustrative application of these models based on the data from a meta-analysis on sizeassortative mating and comment on the results in light of the findings from the simulation study. Our simulation results show that, when the phylogenetic relationships among the species are at least moderately strong, only the most complex model that decomposes the species-level variance into nonphylogenetic and phylogenetic components provides approximately unbiased estimates of the overall mean and variance components and yields confidence intervals with an approximately nominal coverage rate. Contrarily, removing the phylogenetic or non-phylogenetic component leads to biased variance component estimates and an increased risk for incorrect inferences about the overall mean. These findings are supported by the results derived from the illustrative application. Based on our results, we suggest that meta-analyses in ecology and evolution should use the model that accounts for both the nonphylogenetic and phylogenetic species-level variance in addition to the multilevel structure of the data. Any attempts to simplify this model, such as using only the phylogenetic variance component, may lead to erroneous inferences from the data.","Times Cited in Web of Science Core Collection:  21     Total Times Cited:  21     Cited Reference Count:  46 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.13760,comparative analysis < evolutionary biology;mixed-effects models;model efficiency;multilevel models;phylogenetic meta-analysis;random-effects variance estimation;EFFECT SIZE;INFORMATION;VARIANCE,,
